HRV ANALYSIS RESULTS - 27-May-2021 11:52:28
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: C:\Users\Acquisition\Desktop\Active analysis\Kubios analysis\3296_12 Perf.txt
Measurement date: xx/xx/xx xx:xx:xx
File type: asciiEKG
Channel label: RR data
Data length: 03:53:29 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 46
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: Spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,    Sample 7,    Sample 8,    Sample 9,   Sample 10,   Sample 11,   Sample 12,   Sample 13,   Sample 14,   Sample 15,   Sample 16,   Sample 17,   Sample 18,   Sample 19,   Sample 20,   Sample 21,   Sample 22,   Sample 23,   Sample 24,   Sample 25,   Sample 26,   Sample 27,   Sample 28,   Sample 29,   Sample 30,   Sample 31,   Sample 32,   Sample 33,   Sample 34,   Sample 35,   Sample 36,   Sample 37,   Sample 38,   Sample 39,   Sample 40,   Sample 41,   Sample 42,   Sample 43,   Sample 44,   Sample 45,   Sample 46,
  Sample limits (hh:mm:ss):   ,00:00:00-00:05:00,00:05:00-00:10:00,00:10:00-00:15:00,00:15:00-00:20:00,00:20:00-00:25:00,00:25:00-00:30:00,00:30:00-00:35:00,00:35:00-00:40:00,00:40:00-00:45:00,00:45:00-00:50:00,00:50:00-00:55:00,00:55:00-01:00:00,01:00:00-01:05:00,01:05:00-01:10:00,01:10:00-01:15:00,01:15:00-01:20:00,01:20:00-01:25:00,01:25:00-01:30:00,01:30:00-01:35:00,01:35:00-01:40:00,01:40:00-01:45:00,01:45:00-01:50:00,01:50:00-01:55:00,01:55:00-02:00:00,02:00:00-02:05:00,02:05:00-02:10:00,02:10:00-02:15:00,02:15:00-02:20:00,02:20:00-02:25:00,02:25:00-02:30:00,02:30:00-02:35:00,02:35:00-02:40:00,02:40:00-02:45:00,02:45:00-02:50:00,02:50:00-02:55:00,02:55:00-03:00:00,03:00:00-03:05:00,03:05:00-03:10:00,03:10:00-03:15:00,03:15:00-03:20:00,03:20:00-03:25:00,03:25:00-03:30:00,03:30:00-03:35:00,03:35:00-03:40:00,03:40:00-03:45:00,03:45:00-03:50:00,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,         227,         179,         243,          24,         278,         347,         245,         310,         286,         150,         361,         360,         329,         333,         355,         353,         328,         323,         335,         309,         296,         313,         301,         303,         292,         309,         356,         275,         273,         268,         303,         301,         286,         304,         270,         312,         302,         305,         297,         295,         321,         326,         264,          36,          59,          94,
  Beats corrected:            ,           2,           1,           3,           0,           0,           0,           3,           9,          13,          12,           7,           2,           2,           0,           9,           4,           0,           0,           2,           0,           0,           1,           2,           0,           0,           0,          12,           0,           0,           0,           0,           0,           1,           0,           0,           0,           0,           1,           0,           2,           2,           5,           9,           0,          10,           2,
  Beats corrected (%):        ,       0.881,       0.559,        1.23,           0,           0,           0,        1.22,         2.9,        4.55,           8,        1.94,       0.556,       0.608,           0,        2.54,        1.13,           0,           0,       0.597,           0,           0,       0.319,       0.664,           0,           0,           0,        3.37,           0,           0,           0,           0,           0,        0.35,           0,           0,           0,           0,       0.328,           0,       0.678,       0.623,        1.53,        3.41,           0,        16.9,        2.13,
  Effective data length (s):  ,         186,         151,         198,          20,         232,         300,         211,         270,         238,         105,         285,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         300,         288,         300,         300,         300,         300,         300,         300,         300,         300,         300,         244,          36,          43,          98,
  Effective data length (%):  ,       61.87,       50.17,       66.00,        6.69,       77.33,      100.00,       70.33,       89.97,       79.26,       35.12,       95.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,       95.97,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,       81.27,       12.04,       14.43,       32.78,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,    SAMPLE 7,            ,    SAMPLE 8,            ,    SAMPLE 9,            ,   SAMPLE 10,            ,   SAMPLE 11,            ,   SAMPLE 12,            ,   SAMPLE 13,            ,   SAMPLE 14,            ,   SAMPLE 15,            ,   SAMPLE 16,            ,   SAMPLE 17,            ,   SAMPLE 18,            ,   SAMPLE 19,            ,   SAMPLE 20,            ,   SAMPLE 21,            ,   SAMPLE 22,            ,   SAMPLE 23,            ,   SAMPLE 24,            ,   SAMPLE 25,            ,   SAMPLE 26,            ,   SAMPLE 27,            ,   SAMPLE 28,            ,   SAMPLE 29,            ,   SAMPLE 30,            ,   SAMPLE 31,            ,   SAMPLE 32,            ,   SAMPLE 33,            ,   SAMPLE 34,            ,   SAMPLE 35,            ,   SAMPLE 36,            ,   SAMPLE 37,            ,   SAMPLE 38,            ,   SAMPLE 39,            ,   SAMPLE 40,            ,   SAMPLE 41,            ,   SAMPLE 42,            ,   SAMPLE 43,            ,   SAMPLE 44,            ,   SAMPLE 45,            ,   SAMPLE 46,            ,
  AC (ms):                    ,    -44.6248,            ,    -40.0010,            ,    -36.3470,            ,    -29.1718,            ,    -41.9697,            ,    -50.9985,            ,    -40.3158,            ,    -59.3499,            ,    -26.8194,            ,    -31.2824,            ,    -47.0081,            ,    -47.1101,            ,    -49.9852,            ,    -57.3144,            ,    -51.2936,            ,    -50.8504,            ,    -62.1924,            ,    -57.3733,            ,    -59.6373,            ,    -71.5338,            ,    -72.7926,            ,    -77.8963,            ,    -61.8440,            ,    -74.6873,            ,    -73.5432,            ,    -65.8463,            ,    -47.7387,            ,    -78.6301,            ,    -69.5759,            ,    -59.7271,            ,    -58.0978,            ,    -74.6418,            ,    -76.1907,            ,    -65.9717,            ,    -69.7257,            ,    -81.6457,            ,    -63.0408,            ,    -62.8219,            ,    -50.3369,            ,    -55.1838,            ,    -47.1730,            ,    -61.0893,            ,    -57.3426,            ,    -80.8977,            ,    -38.2450,            ,    -51.4730,            ,
  ACmod (ms):                 ,    -64.5646,            ,    -55.0237,            ,    -49.2461,            ,    -47.2236,            ,    -82.7489,            ,    -80.5369,            ,    -67.3933,            ,    -96.5348,            ,    -70.6828,            ,    -38.9818,            ,    -71.9983,            ,    -65.9548,            ,    -77.8875,            ,    -89.0122,            ,    -74.5256,            ,    -72.4254,            ,    -94.9820,            ,    -84.4972,            ,    -83.6005,            ,   -101.7984,            ,   -102.2533,            ,   -108.3410,            ,    -93.9175,            ,    -98.9821,            ,   -103.5133,            ,    -98.7781,            ,    -73.2358,            ,   -125.8309,            ,   -113.7851,            ,    -89.4830,            ,    -88.1768,            ,   -109.1906,            ,   -107.0846,            ,   -100.1229,            ,   -110.0759,            ,   -108.4767,            ,    -97.9590,            ,    -97.8201,            ,    -83.0567,            ,    -77.6557,            ,    -72.4367,            ,   -100.9721,            ,    -93.1703,            ,   -159.9688,            ,    -65.5400,            ,   -122.8758,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.040000,    0.040000,    0.026667,    0.040000,    0.030000,    0.040000,    0.040000,    0.040000,    0.023333,    0.040000,    0.036667,    0.040000,    0.036667,    0.040000,    0.026667,    0.040000,    0.033333,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.030000,    0.040000,    0.040000,    0.040000,    0.030000,    0.040000,    0.033333,    0.040000,    0.030000,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.036667,    0.040000,    0.033333,    0.040000,    0.026667,    0.040000,    0.030000,    0.040000,    0.036667,    0.040000,    0.033333,    0.040000,    0.030000,    0.040000,    0.023333,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.033333,    0.040000,    0.033333,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.003333,    0.040000,    0.040000,    0.036667,    0.040000,
  LF (Hz):                    ,    0.083333,    0.110000,    0.050000,    0.106667,    0.060000,    0.096667,    0.100000,    0.103333,    0.046667,    0.083333,    0.096667,    0.093333,    0.100000,    0.093333,    0.050000,    0.086667,    0.073333,    0.080000,    0.046667,    0.070000,    0.086667,    0.106667,    0.040000,    0.090000,    0.063333,    0.080000,    0.106667,    0.093333,    0.106667,    0.076667,    0.076667,    0.096667,    0.070000,    0.090000,    0.083333,    0.096667,    0.050000,    0.073333,    0.040000,    0.086667,    0.080000,    0.096667,    0.043333,    0.086667,    0.056667,    0.080000,    0.070000,    0.083333,    0.083333,    0.083333,    0.116667,    0.080000,    0.053333,    0.076667,    0.070000,    0.073333,    0.040000,    0.083333,    0.056667,    0.086667,    0.120000,    0.070000,    0.106667,    0.083333,    0.063333,    0.086667,    0.123333,    0.080000,    0.053333,    0.076667,    0.136667,    0.086667,    0.096667,    0.100000,    0.106667,    0.106667,    0.056667,    0.090000,    0.050000,    0.096667,    0.043333,    0.093333,    0.046667,    0.086667,    0.040000,    0.090000,    0.150000,    0.150000,    0.050000,    0.070000,    0.146667,    0.116667,
  HF (Hz):                    ,    0.353333,    0.150000,    0.366667,    0.150000,    0.196667,    0.150000,    0.150000,    0.350000,    0.383333,    0.373333,    0.313333,    0.150000,    0.290000,    0.300000,    0.296667,    0.303333,    0.220000,    0.150000,    0.266667,    0.270000,    0.153333,    0.150000,    0.163333,    0.150000,    0.320000,    0.273333,    0.153333,    0.150000,    0.276667,    0.276667,    0.150000,    0.150000,    0.150000,    0.150000,    0.150000,    0.150000,    0.200000,    0.150000,    0.163333,    0.290000,    0.280000,    0.280000,    0.216667,    0.150000,    0.293333,    0.273333,    0.186667,    0.256667,    0.260000,    0.246667,    0.273333,    0.253333,    0.290000,    0.290000,    0.290000,    0.270000,    0.266667,    0.260000,    0.270000,    0.266667,    0.256667,    0.270000,    0.283333,    0.260000,    0.233333,    0.250000,    0.263333,    0.253333,    0.256667,    0.253333,    0.256667,    0.250000,    0.236667,    0.150000,    0.273333,    0.150000,    0.150000,    0.150000,    0.173333,    0.150000,    0.176667,    0.150000,    0.153333,    0.150000,    0.216667,    0.150000,    0.336667,    0.336667,    0.180000,    0.150000,    0.150000,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,     40.0923,    130.1683,    212.9456,    365.2932,    342.5532,    309.7067,     79.0516,     35.0088,    465.0144,    572.7963,    139.3164,    485.0204,    250.5159,    192.6494,    403.4127,    515.3986,    858.1995,    831.2494,    492.9334,    544.0620,    212.3501,    352.9140,    738.8489,    794.2480,    140.9929,    480.8374,    351.1877,    433.5191,    795.5013,    671.3710,    316.3556,    575.5113,   1141.7997,    682.7982,    489.2020,    423.0372,    424.1302,    908.8390,    825.1420,   1112.6442,    877.4358,    757.9638,    768.0328,   1111.8863,    613.2343,    467.8843,    437.6466,    999.1277,    663.4053,    693.9801,    878.8625,    453.5342,    351.1303,    760.1171,    840.1951,    842.7897,    421.3403,    503.2934,    202.7355,    307.6461,   1246.3047,    623.7583,   1146.0716,    895.0028,    347.7874,   1136.7033,    628.9171,    589.7568,    544.3814,    673.9242,   1133.8253,    764.8673,    147.6028,    447.4313,    149.5149,    459.7177,    546.3084,    703.3250,    253.2444,    440.9572,    236.5664,    442.0919,    695.9285,   1450.6028,   1230.2655,    944.4778,    128.4671,    167.6554,   2020.6916,   1252.6431,    936.4704,    571.4960,
  LF (ms^2):                  ,   1590.5595,   2204.5114,   1362.2516,   2147.7696,   2410.2824,   1726.9282,   2270.9263,   1504.9126,   2200.0056,   1572.2385,   3080.6840,   2989.1051,   2073.2458,   1532.7231,   2292.5428,   2715.5361,   2278.2811,   2813.0303,   1900.3488,   1685.7005,   2987.7208,   2698.4083,   2822.5145,   2798.0151,   2418.5909,   2494.9753,   2846.6179,   2821.3107,   2988.8738,   3473.4997,   4511.4232,   3788.7150,   4427.6019,   3524.7569,   2867.7024,   2781.1986,   3783.7043,   2845.3385,   3138.5803,   4221.0651,   3008.3560,   4966.8329,   6439.4139,   6555.4225,   2954.3949,   2051.2870,   7990.6279,   6559.7175,   3284.9804,   4203.9054,   2506.0039,   2209.6979,   1962.5478,   3149.7164,   3229.8902,   2739.5113,   1491.5960,   1835.6437,   2839.7719,   2125.7090,   2174.6045,   2028.6473,   4064.8004,   5349.8810,   4150.5758,   5086.3999,   2256.0776,   2675.8847,   3503.4369,   3429.3673,   3602.8349,   3728.4345,   4091.8064,   3686.6913,   3623.5894,   3184.7166,   2824.0180,   3118.0009,   2632.1224,   2689.3874,   3372.9389,   2522.9601,   7042.8183,   4444.4008,   3618.2850,   4253.6449,    675.7322,    669.8373,   6609.5390,   6030.0586,   3410.5275,   2841.9389,
  HF (ms^2):                  ,   1732.6653,   1347.6622,    485.6341,    940.4276,    625.4838,    775.0807,    474.5727,    262.5951,   1506.0749,   1505.7923,   1791.1662,   1869.4740,   1339.6526,   1003.4940,   3403.7742,   2685.6474,    835.7942,   1128.6889,    473.6589,    690.9804,   2247.5956,   1415.2963,   1195.6749,   1222.6736,   1642.7814,   1453.4069,   1435.6302,   1491.6444,   1405.3289,   1337.2938,   1585.0698,   1279.1774,   2351.7698,   1811.7380,   1646.9269,   1681.4825,   1853.4258,   1760.7924,   1997.3996,   2871.8853,   2042.5657,   2518.1014,   2070.3810,   2941.3213,   1274.2719,   1605.8427,   1971.4627,   2241.3387,   2302.8313,   2292.6020,   2260.7853,   2801.5284,   1448.4583,   1667.4236,   2956.4203,   3268.1651,   3863.0566,   3350.4562,   1683.7589,   1743.1212,   2904.3108,   2138.6606,   2489.5716,   2988.1773,   3239.1391,   3443.4645,   2373.7411,   2591.0096,   2997.4312,   2659.3509,   2527.0474,   3092.0734,   2281.3110,   2195.9747,   2968.0498,   2865.5783,   1869.3324,   1775.3726,   1573.6498,   1896.3452,   1588.1135,   1505.0466,   2214.5797,   2976.3213,   1848.9787,   2436.0193,   6147.6478,   4052.3160,    598.7853,    595.8475,   5605.6075,   4255.5292,
  VLF (log):                  ,      3.6912,      4.8688,      5.3610,      5.9007,      5.8364,      5.7356,      4.3701,      3.5556,      6.1421,      6.3505,      4.9367,      6.1842,      5.5235,      5.2609,      6.0000,      6.2449,      6.7548,      6.7229,      6.2004,      6.2991,      5.3582,      5.8662,      6.6051,      6.6774,      4.9487,      6.1755,      5.8613,      6.0719,      6.6790,      6.5093,      5.7569,      6.3553,      7.0404,      6.5262,      6.1928,      6.0475,      6.0500,      6.8122,      6.7156,      7.0145,      6.7770,      6.6306,      6.6438,      7.0138,      6.4187,      6.1482,      6.0814,      6.9069,      6.4974,      6.5424,      6.7786,      6.1171,      5.8612,      6.6335,      6.7336,      6.7367,      6.0434,      6.2212,      5.3119,      5.7289,      7.1279,      6.4358,      7.0441,      6.7968,      5.8516,      7.0359,      6.4440,      6.3797,      6.2997,      6.5131,      7.0334,      6.6397,      4.9945,      6.1035,      5.0074,      6.1306,      6.3032,      6.5558,      5.5344,      6.0889,      5.4662,      6.0915,      6.5452,      7.2797,      7.1150,      6.8506,      4.8557,      5.1219,      7.6112,      7.1330,      6.8421,      6.3483,
  LF (log):                   ,      7.3718,      7.6983,      7.2169,      7.6722,      7.7875,      7.4541,      7.7279,      7.3165,      7.6962,      7.3603,      8.0329,      8.0027,      7.6369,      7.3348,      7.7374,      7.9067,      7.7312,      7.9420,      7.5498,      7.4299,      8.0023,      7.9004,      7.9454,      7.9367,      7.7909,      7.8220,      7.9539,      7.9450,      8.0027,      8.1529,      8.4144,      8.2398,      8.3956,      8.1676,      7.9613,      7.9306,      8.2385,      7.9534,      8.0515,      8.3478,      8.0091,      8.5105,      8.7702,      8.7880,      7.9910,      7.6262,      8.9860,      8.7887,      8.0971,      8.3438,      7.8264,      7.7006,      7.5820,      8.0551,      8.0802,      7.9155,      7.3076,      7.5152,      7.9515,      7.6619,      7.6846,      7.6151,      8.3101,      8.5848,      8.3310,      8.5343,      7.7214,      7.8920,      8.1615,      8.1401,      8.1895,      8.2237,      8.3167,      8.2125,      8.1952,      8.0661,      7.9459,      8.0449,      7.8755,      7.8971,      8.1235,      7.8332,      8.8598,      8.3994,      8.1938,      8.3555,      6.5158,      6.5070,      8.7963,      8.7045,      8.1346,      7.9522,
  HF (log):                   ,      7.4574,      7.2061,      6.1855,      6.8463,      6.4385,      6.6530,      6.1624,      5.5706,      7.3173,      7.3171,      7.4906,      7.5334,      7.2002,      6.9112,      8.1326,      7.8957,      6.7284,      7.0288,      6.1605,      6.5381,      7.7176,      7.2551,      7.0865,      7.1088,      7.4041,      7.2817,      7.2694,      7.3076,      7.2480,      7.1984,      7.3684,      7.1540,      7.7629,      7.5020,      7.4067,      7.4274,      7.5248,      7.4735,      7.5996,      7.9627,      7.6220,      7.8313,      7.6355,      7.9866,      7.1501,      7.3814,      7.5865,      7.7148,      7.7419,      7.7374,      7.7235,      7.9379,      7.2783,      7.4190,      7.9917,      8.0920,      8.2592,      8.1169,      7.4288,      7.4634,      7.9740,      7.6679,      7.8199,      8.0024,      8.0831,      8.1442,      7.7722,      7.8598,      8.0055,      7.8858,      7.8348,      8.0366,      7.7325,      7.6944,      7.9957,      7.9605,      7.5333,      7.4818,      7.3612,      7.5477,      7.3703,      7.3166,      7.7028,      7.9984,      7.5224,      7.7981,      8.7238,      8.3070,      6.3949,      6.3900,      8.6315,      8.3560,
 Relative powers              ,
  VLF (%):                    ,      1.1915,      3.5308,     10.3324,     10.5688,     10.1369,     11.0105,      2.7968,      1.9420,     11.1219,     15.6549,      2.7795,      9.0714,      6.8366,      7.0561,      6.6134,      8.7075,     21.5974,     17.3954,     17.1933,     18.6215,      3.8963,      7.8950,     15.5297,     16.4884,      3.3540,     10.8518,      7.5762,      9.1301,     15.3269,     12.2431,      4.9330,     10.1952,     14.4094,     11.3389,      9.7753,      8.6543,      6.9925,     16.4753,     13.8398,     13.5576,     14.7987,      9.1942,      8.2773,     10.4791,     12.6651,     11.3387,      4.2062,     10.1936,     10.6059,      9.6488,     15.5657,      8.2964,      9.3293,     13.6255,     11.9534,     12.2999,      7.2936,      8.8446,      4.2892,      7.3653,     19.6993,     13.0170,     14.8809,      9.6918,      4.4934,     11.7571,     11.9548,     10.0661,      7.7258,      9.9632,     15.6054,     10.0805,      2.2633,      7.0660,      2.2176,      7.0595,     10.4241,     12.5644,      5.6792,      8.7704,      4.5513,      9.8873,      6.9916,     16.3462,     18.3679,     12.3668,      1.8478,      3.4276,     21.8936,     15.8971,      9.4092,      7.4476,
  LF (%):                     ,     47.2699,     59.7971,     66.0979,     62.1403,     71.3256,     61.3946,     80.3438,     83.4796,     52.6182,     42.9703,     61.4618,     55.9054,     56.5791,     56.1385,     37.5832,     45.8784,     57.3352,     58.8678,     66.2831,     57.6961,     54.8197,     60.3661,     59.3259,     58.0862,     57.5342,     56.3078,     61.4100,     59.4178,     57.5867,     63.3428,     70.3476,     67.1169,     55.8757,     58.5339,     57.3028,     56.8962,     62.3810,     51.5797,     52.6421,     51.4338,     50.7386,     60.2485,     69.3995,     61.7823,     61.0168,     49.7107,     76.7973,     66.9257,     52.5173,     58.4494,     44.3844,     40.4215,     52.1438,     56.4604,     45.9513,     39.9812,     25.8203,     32.2585,     60.0804,     50.8910,     34.3722,     42.3352,     52.7786,     57.9327,     53.6252,     52.6094,     42.8847,     45.6725,     49.7204,     50.6991,     49.5875,     49.1387,     62.7431,     58.2218,     53.7439,     48.9054,     53.8849,     55.7009,     59.0277,     53.4906,     64.8924,     56.4253,     70.7553,     50.0820,     54.0212,     55.6966,      9.7194,     13.6943,     71.6125,     76.5265,     34.2674,     37.0353,
  HF (%):                     ,     51.4932,     36.5552,     23.5635,     27.2089,     18.5095,     27.5552,     16.7901,     14.5665,     36.0212,     41.1543,     35.7350,     34.9649,     36.5593,     36.7546,     55.8004,     45.3734,     21.0336,     23.6199,     16.5210,     23.6500,     41.2396,     31.6616,     25.1316,     25.3824,     39.0790,     32.8012,     30.9708,     31.4146,     27.0765,     24.3869,     24.7163,     22.6606,     29.6790,     30.0866,     32.9091,     34.3988,     30.5570,     31.9193,     33.5016,     34.9940,     34.4497,     30.5450,     22.3131,     27.7208,     26.3174,     38.9158,     18.9476,     22.8673,     36.8156,     31.8754,     40.0413,     51.2477,     38.4847,     29.8895,     42.0607,     47.6965,     66.8716,     58.8788,     35.6229,     41.7315,     45.9061,     44.6311,     32.3254,     32.3583,     41.8495,     35.6162,     45.1213,     44.2239,     42.5393,     39.3153,     34.7810,     40.7518,     34.9812,     34.6798,     44.0211,     44.0046,     35.6686,     31.7158,     35.2905,     37.7174,     30.5539,     33.6599,     22.2487,     33.5389,     27.6054,     31.8969,     88.4250,     82.8462,      6.4877,      7.5618,     56.3226,     55.4567,
 Normalized powers            ,
  LF (n.u.):                  ,     47.8399,     61.9857,     73.7144,     69.4840,     79.3715,     68.9909,     82.6555,     85.1329,     59.2026,     50.9458,     63.2189,     61.4827,     60.7310,     60.4004,     40.2448,     50.2543,     73.1293,     71.2646,     80.0456,     70.8984,     57.0422,     65.5406,     70.2328,     69.5546,     59.5309,     63.1620,     66.4439,     65.3878,     68.0107,     72.1799,     73.9979,     74.7364,     65.2825,     66.0198,     63.5112,     62.2866,     67.0709,     61.7538,     61.0980,     59.5006,     59.5515,     66.3488,     75.6623,     69.0143,     69.8652,     56.0681,     80.1694,     74.5222,     58.7481,     64.6913,     52.5668,     44.0784,     57.5090,     65.3670,     52.1898,     45.5886,     27.8517,     35.3884,     62.7729,     54.9372,     42.8043,     48.6707,     62.0056,     64.1500,     56.1481,     59.6188,     48.7076,     50.7845,     53.8834,     56.3092,     58.7567,     54.6474,     64.1960,     62.6486,     54.9627,     52.6201,     60.1556,     63.7051,     62.5818,     58.6329,     67.9867,     62.6163,     76.0741,     59.8682,     66.1765,     63.5565,      9.9024,     14.1803,     91.6858,     90.9916,     37.8266,     40.0154,
  HF (n.u.):                  ,     52.1141,     37.8931,     26.2787,     30.4244,     20.5974,     30.9645,     17.2732,     14.8550,     40.5288,     48.7927,     36.7566,     38.4531,     39.2421,     39.5450,     59.7521,     49.7012,     26.8277,     28.5939,     19.9512,     29.0618,     42.9116,     34.3756,     29.7521,     30.3939,     40.4352,     36.7940,     33.5096,     34.5709,     31.9777,     27.7892,     25.9989,     25.2331,     34.6755,     33.9344,     36.4746,     37.6578,     32.8543,     38.2154,     38.8829,     40.4824,     40.4333,     33.6377,     24.3267,     30.9657,     30.1339,     43.8927,     19.7795,     25.4629,     41.1835,     35.2794,     47.4230,     55.8840,     42.4445,     34.6045,     47.7710,     54.3860,     72.1327,     64.5917,     37.2194,     45.0496,     57.1677,     51.3101,     37.9766,     35.8310,     43.8184,     40.3616,     51.2479,     49.1737,     46.1009,     43.6658,     41.2123,     45.3203,     35.7913,     37.3166,     45.0195,     47.3471,     39.8194,     36.2733,     37.4154,     41.3434,     32.0108,     37.3531,     23.9211,     40.0925,     33.8168,     36.3982,     90.0897,     85.7866,      8.3062,      8.9911,     62.1726,     59.9192,
 Total power (ms^2):          ,   3364.8442,   3686.6544,   2060.9592,   3456.3224,   3379.2646,   2812.8326,   2826.5098,   1802.7306,   4181.0763,   3658.8954,   5012.3569,   5346.7230,   3664.3326,   2730.2516,   6099.9060,   5918.9895,   3973.6154,   4778.5556,   2867.0168,   2921.6897,   5450.0843,   4470.0719,   4757.6464,   4817.0089,   4203.7443,   4430.9589,   4635.4279,   4748.2569,   5190.2133,   5483.6549,   6413.0456,   5644.9462,   7924.0154,   6021.7375,   5004.4689,   4888.1976,   6065.4775,   5516.3895,   5962.1063,   8206.7972,   5929.1259,   8243.9076,   9278.7593,  10610.5260,   4841.9393,   4126.4492,  10404.8260,   9801.4954,   6255.0430,   7192.3888,   5646.1351,   5466.6443,   3763.7234,   5578.6292,   7028.9357,   6851.9971,   5776.8241,   5690.4259,   4726.6160,   4176.9872,   6326.6401,   4791.8643,   7701.6071,   9234.6498,   7739.9752,   9668.2431,   5260.7955,   5858.8496,   7046.2711,   6764.1640,   7265.6073,   7587.5745,   6521.5253,   6332.1486,   6742.3313,   6511.9996,   5240.8341,   5597.7543,   4459.1328,   5027.7766,   5197.7439,   4471.3316,   9953.7712,   8874.2480,   6697.8938,   7637.1748,   6952.3834,   4891.3732,   9229.5907,   7879.6960,   9952.6785,   7673.6044,
