HRV ANALYSIS RESULTS - 26-May-2021 16:01:41
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: C:\Users\Acquisition\Desktop\Active analysis\Kubios analysis\3296_10 Perf2.txt
Measurement date: xx/xx/xx xx:xx:xx
File type: asciiEKG
Channel label: RR data
Data length: 03:48:48 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 45
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: Spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,    Sample 7,    Sample 8,    Sample 9,   Sample 10,   Sample 11,   Sample 12,   Sample 13,   Sample 14,   Sample 15,   Sample 16,   Sample 17,   Sample 18,   Sample 19,   Sample 20,   Sample 21,   Sample 22,   Sample 23,   Sample 24,   Sample 25,   Sample 26,   Sample 27,   Sample 28,   Sample 29,   Sample 30,   Sample 31,   Sample 32,   Sample 33,   Sample 34,   Sample 35,   Sample 36,   Sample 37,   Sample 38,   Sample 39,   Sample 40,   Sample 41,   Sample 42,   Sample 43,   Sample 44,   Sample 45,
  Sample limits (hh:mm:ss):   ,00:01:42-00:06:42,00:06:42-00:11:42,00:11:42-00:16:42,00:16:42-00:21:42,00:21:42-00:26:42,00:26:42-00:31:42,00:31:42-00:36:42,00:36:42-00:41:42,00:41:42-00:46:42,00:46:42-00:51:42,00:51:42-00:56:42,00:56:42-01:01:42,01:01:42-01:06:42,01:06:42-01:11:42,01:11:42-01:16:42,01:16:42-01:21:42,01:21:42-01:26:42,01:26:42-01:31:42,01:31:42-01:36:42,01:36:42-01:41:42,01:41:42-01:46:42,01:46:42-01:51:42,01:51:42-01:56:42,01:56:42-02:01:42,02:01:42-02:06:42,02:06:42-02:11:42,02:11:42-02:16:42,02:16:42-02:21:42,02:21:42-02:26:42,02:26:42-02:31:42,02:31:42-02:36:42,02:36:42-02:41:42,02:41:42-02:46:42,02:46:42-02:51:42,02:51:42-02:56:42,02:56:42-03:01:42,03:01:42-03:06:42,03:06:42-03:11:42,03:11:42-03:16:42,03:16:42-03:21:42,03:21:42-03:26:42,03:26:42-03:31:42,03:31:42-03:36:42,03:36:42-03:41:42,03:41:42-03:46:42,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,          50,         298,          82,         342,         344,         382,         353,         321,         350,         348,         175,         266,         238,         389,         359,         361,         375,         377,         370,         169,         352,         346,         353,         377,         269,         331,         345,         367,         340,         336,         379,         285,         249,         208,          82,         186,         168,         202,         203,         201,          39,         340,         189,         286,          52,
  Beats corrected:            ,           0,           5,           6,           7,          11,           8,           2,           4,           1,          20,          19,          11,          14,          20,           2,           9,           0,           3,           0,           0,           4,           0,           0,          15,           8,           0,          11,           4,           6,          10,          30,           8,          22,           9,          11,          11,           9,           6,           0,           1,           3,          16,           7,          18,           4,
  Beats corrected (%):        ,           0,        1.68,        7.32,        2.05,         3.2,        2.09,       0.567,        1.25,       0.286,        5.75,        10.9,        4.14,        5.88,        5.14,       0.557,        2.49,           0,       0.796,           0,           0,        1.14,           0,           0,        3.98,        2.97,           0,        3.19,        1.09,        1.76,        2.98,        7.92,        2.81,        8.84,        4.33,        13.4,        5.91,        5.36,        2.97,           0,       0.498,        7.69,        4.71,         3.7,        6.29,        7.69,
  Effective data length (s):  ,          33,         216,          54,         247,         253,         294,         300,         253,         300,         286,         116,         182,         179,         297,         290,         300,         300,         300,         300,         139,         296,         290,         300,         300,         217,         277,         300,         300,         289,         291,         290,         236,         204,         180,          52,         129,         117,         174,         185,         159,          28,         235,         136,         191,          47,
  Effective data length (%):  ,       11.00,       71.91,       18.06,       82.27,       84.28,       97.99,      100.00,       84.28,      100.00,       95.32,       38.80,       60.54,       59.53,       99.00,       96.66,      100.00,      100.00,      100.00,      100.00,       46.49,       98.66,       96.66,      100.00,      100.00,       72.24,       92.31,      100.00,      100.00,       96.32,       96.99,       96.67,       78.52,       68.00,       59.87,       17.39,       43.00,       39.13,       57.86,       61.67,       52.84,        9.33,       78.19,       45.33,       63.55,       15.53,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,    SAMPLE 7,            ,    SAMPLE 8,            ,    SAMPLE 9,            ,   SAMPLE 10,            ,   SAMPLE 11,            ,   SAMPLE 12,            ,   SAMPLE 13,            ,   SAMPLE 14,            ,   SAMPLE 15,            ,   SAMPLE 16,            ,   SAMPLE 17,            ,   SAMPLE 18,            ,   SAMPLE 19,            ,   SAMPLE 20,            ,   SAMPLE 21,            ,   SAMPLE 22,            ,   SAMPLE 23,            ,   SAMPLE 24,            ,   SAMPLE 25,            ,   SAMPLE 26,            ,   SAMPLE 27,            ,   SAMPLE 28,            ,   SAMPLE 29,            ,   SAMPLE 30,            ,   SAMPLE 31,            ,   SAMPLE 32,            ,   SAMPLE 33,            ,   SAMPLE 34,            ,   SAMPLE 35,            ,   SAMPLE 36,            ,   SAMPLE 37,            ,   SAMPLE 38,            ,   SAMPLE 39,            ,   SAMPLE 40,            ,   SAMPLE 41,            ,   SAMPLE 42,            ,   SAMPLE 43,            ,   SAMPLE 44,            ,   SAMPLE 45,            ,
  AC (ms):                    ,    -46.4354,            ,    -21.6905,            ,    -29.3166,            ,    -44.5269,            ,    -44.6525,            ,    -43.1030,            ,    -38.0678,            ,    -39.6913,            ,    -36.7717,            ,    -43.3796,            ,    -39.7085,            ,    -25.4856,            ,    -42.9546,            ,    -44.9312,            ,    -50.4883,            ,    -43.8646,            ,    -43.1665,            ,    -49.1215,            ,    -38.9353,            ,    -39.2545,            ,    -59.3094,            ,    -59.0959,            ,    -45.7331,            ,    -38.2053,            ,    -43.3431,            ,    -57.2004,            ,    -54.8730,            ,    -43.3373,            ,    -51.6473,            ,    -49.1749,            ,    -40.3666,            ,    -45.5572,            ,    -62.8401,            ,    -46.3356,            ,    -33.4185,            ,    -38.0354,            ,    -31.5247,            ,    -35.8039,            ,    -39.5609,            ,    -29.3772,            ,    -31.2072,            ,    -29.7374,            ,    -44.5639,            ,    -22.2660,            ,    -39.4838,            ,
  ACmod (ms):                 ,    -40.4667,            ,    -31.3489,            ,    -34.4807,            ,    -48.8138,            ,    -54.4942,            ,    -52.6853,            ,    -61.9045,            ,    -56.7326,            ,    -50.2182,            ,    -61.5944,            ,    -47.2317,            ,    -51.0135,            ,    -55.5705,            ,    -55.6528,            ,    -58.3804,            ,    -60.5024,            ,    -54.6269,            ,    -57.3819,            ,    -51.1356,            ,    -59.8052,            ,    -71.6682,            ,    -70.8684,            ,    -61.0713,            ,    -55.1229,            ,    -55.1997,            ,    -76.6075,            ,    -69.3923,            ,    -61.1117,            ,    -65.3286,            ,    -68.2430,            ,    -56.0501,            ,    -66.9626,            ,    -76.2569,            ,    -87.9633,            ,    -36.3280,            ,    -47.8868,            ,    -45.7216,            ,    -63.2795,            ,    -57.5017,            ,    -42.6098,            ,    -42.4544,            ,    -50.8787,            ,    -56.4956,            ,    -38.9466,            ,    -44.0437,            ,

Frequency-Domain Results      ,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,FFT spectrum, AR spectrum,
 Peak frequencies             ,
  VLF (Hz):                   ,    0.040000,    0.040000,    0.030000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.026667,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.033333,    0.040000,    0.033333,    0.040000,    0.040000,    0.040000,    0.033333,    0.040000,    0.036667,    0.040000,    0.033333,    0.040000,    0.033333,    0.040000,    0.036667,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.030000,    0.040000,    0.040000,    0.040000,    0.030000,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.033333,    0.040000,    0.036667,    0.040000,    0.033333,    0.040000,    0.033333,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.023333,    0.040000,    0.040000,    0.040000,    0.026667,    0.040000,    0.040000,    0.040000,    0.036667,    0.040000,    0.033333,    0.040000,    0.036667,    0.040000,    0.033333,    0.040000,    0.040000,    0.040000,
  LF (Hz):                    ,    0.086667,    0.106667,    0.143333,    0.096667,    0.063333,    0.070000,    0.106667,    0.100000,    0.070000,    0.090000,    0.063333,    0.086667,    0.066667,    0.080000,    0.073333,    0.076667,    0.093333,    0.076667,    0.103333,    0.076667,    0.053333,    0.093333,    0.070000,    0.100000,    0.123333,    0.086667,    0.066667,    0.090000,    0.063333,    0.093333,    0.063333,    0.086667,    0.093333,    0.093333,    0.100000,    0.090000,    0.090000,    0.076667,    0.096667,    0.093333,    0.086667,    0.093333,    0.113333,    0.096667,    0.050000,    0.086667,    0.113333,    0.086667,    0.053333,    0.093333,    0.100000,    0.103333,    0.076667,    0.083333,    0.053333,    0.076667,    0.106667,    0.086667,    0.066667,    0.083333,    0.083333,    0.083333,    0.046667,    0.083333,    0.083333,    0.100000,    0.056667,    0.080000,    0.046667,    0.146667,    0.060000,    0.096667,    0.110000,    0.103333,    0.083333,    0.100000,    0.106667,    0.093333,    0.096667,    0.110000,    0.040000,    0.060000,    0.083333,    0.086667,    0.103333,    0.116667,    0.066667,    0.073333,    0.150000,    0.140000,
  HF (Hz):                    ,    0.156667,    0.150000,    0.150000,    0.150000,    0.190000,    0.150000,    0.183333,    0.150000,    0.150000,    0.150000,    0.153333,    0.150000,    0.210000,    0.150000,    0.246667,    0.150000,    0.170000,    0.150000,    0.160000,    0.150000,    0.233333,    0.150000,    0.193333,    0.150000,    0.153333,    0.150000,    0.193333,    0.150000,    0.173333,    0.150000,    0.200000,    0.150000,    0.166667,    0.150000,    0.156667,    0.150000,    0.250000,    0.150000,    0.170000,    0.150000,    0.276667,    0.150000,    0.286667,    0.150000,    0.180000,    0.150000,    0.233333,    0.150000,    0.163333,    0.150000,    0.306667,    0.150000,    0.166667,    0.150000,    0.246667,    0.150000,    0.176667,    0.150000,    0.163333,    0.150000,    0.263333,    0.150000,    0.166667,    0.150000,    0.163333,    0.150000,    0.383333,    0.150000,    0.176667,    0.150000,    0.166667,    0.150000,    0.156667,    0.150000,    0.316667,    0.323333,    0.153333,    0.150000,    0.356667,    0.363333,    0.360000,    0.150000,    0.156667,    0.150000,    0.193333,    0.150000,    0.153333,    0.150000,    0.156667,    0.150000,
 Absolute powers              ,
  VLF (ms^2):                 ,     48.6844,    186.7115,    337.1315,    180.2630,    291.3243,    533.6685,     84.3221,    343.6071,    241.9355,    458.3358,    188.7622,    593.6920,   1525.4200,   1090.2580,    628.5783,    906.8408,    429.0542,    568.7646,    565.0132,    912.6765,    156.2339,    317.9230,     58.8208,    313.4891,    298.9185,    617.9439,    293.1306,    565.4399,     64.0463,    383.4736,    447.3377,    748.9528,    796.2818,    460.8982,    521.7695,    705.1744,    351.3651,    701.7095,    599.0699,    438.5584,    346.7087,    464.8766,    440.4273,    725.9728,    150.3888,    790.1146,    750.0917,    499.8925,     80.5448,    321.3713,    472.7986,    315.0202,     88.9367,    892.8847,    755.5692,   1201.8685,    687.2745,    672.5500,    376.9257,   1127.4835,    659.8180,    641.6077,    428.3120,    817.0966,    625.6855,    680.0202,    182.9000,   1133.7912,    110.8245,    128.5604,    306.3849,    466.8928,     47.7019,    114.9872,    201.1158,    267.6867,    276.9118,    456.3324,     90.0300,     95.5829,    745.6251,    753.6641,   1281.5006,    629.8490,    146.6172,    221.4362,   1138.6753,   1261.4260,     15.0831,     27.8537,
  LF (ms^2):                  ,   2627.5538,   2093.4659,   1154.8485,   1134.9325,   2354.6397,   1569.3958,   1920.0225,   2781.0776,   3389.0098,   3207.1951,   3560.5189,   3529.3999,   4224.8593,   4256.4143,   6385.6756,   3689.5368,   2078.7310,   2442.7052,   4633.1323,   4056.5991,   1555.6959,   1333.8034,   1531.3227,   1534.1836,   3633.0488,   3472.6305,   3792.8747,   2957.5622,   3592.7727,   3679.7825,   4106.7941,   3868.5964,   5860.7015,   5258.5333,   3790.2568,   3189.1442,   3956.3078,   3764.2759,   2942.1365,   2775.6391,   3174.8101,   4494.4974,   2896.9681,   4142.5464,   2846.2195,   5446.8529,   4151.4326,   2878.7532,   2963.6512,   2214.0528,   3936.8840,   3497.2092,   8281.6935,   6212.6489,   9440.1055,   6585.1997,   4409.6198,   3841.9170,   3306.0597,   4678.2340,   2184.3733,   3475.8456,   3770.5283,   3979.7457,   4734.4118,   3481.7107,   4229.7698,   4538.4775,    445.1582,    920.9745,   4075.3969,   3504.1123,    615.0148,   1309.0713,   3237.2307,   2510.3176,   2693.5570,   3063.1897,   2334.5016,   1833.4923,    561.8998,   1749.2686,   4394.7896,   3100.7656,   2591.3720,   2093.1321,   4736.0825,   3902.6153,    386.1595,    683.2070,
  HF (ms^2):                  ,    408.3459,    350.8084,    297.2585,    320.4602,    644.5500,    537.2219,    535.7057,    996.6645,    799.1175,    915.6918,   1246.7429,   1217.0591,   1392.0284,   1337.0770,   1392.2926,    914.2920,    533.7177,    619.6672,   1365.6381,   1291.8661,   1507.8368,   1105.5202,    547.0761,    637.1107,    911.9911,    881.1139,   1124.2137,   1016.3431,   1017.7276,    874.5220,   1110.5715,   1135.4921,    936.3977,    937.8001,    979.3772,    971.4482,    527.4910,    778.6152,    851.9276,    844.7008,   1302.2698,   1782.6923,   1319.7489,   1303.9879,    788.7347,   1497.6158,   1327.2194,    938.3686,   1409.6133,    904.8564,   1115.6933,   1252.0676,   1422.6668,   1453.5836,   1092.3193,   1082.0226,   1043.4277,   1066.3946,   1331.2612,   1286.7207,    731.3709,    836.9109,    924.4318,   1225.5608,   1586.0317,   1934.8038,   3721.9767,   2340.9828,    277.0331,    996.4541,   1048.8567,    856.1571,    207.3121,    462.8813,   1603.8833,   1201.4534,   1096.2001,   1065.0464,    406.4305,    434.7222,    267.1675,    691.5858,   1090.2303,    840.0810,    924.6690,    866.9271,    621.2617,    532.7015,    850.7451,    530.8859,
  VLF (log):                  ,      3.8854,      5.2296,      5.8205,      5.1944,      5.6744,      6.2798,      4.4346,      5.8395,      5.4887,      6.1276,      5.2405,      6.3864,      7.3300,      6.9942,      6.4435,      6.8100,      6.0616,      6.3435,      6.3368,      6.8164,      5.0514,      5.7618,      4.0745,      5.7478,      5.7002,      6.4264,      5.6806,      6.3376,      4.1596,      5.9493,      6.1033,      6.6187,      6.6800,      6.1332,      6.2572,      6.5584,      5.8618,      6.5535,      6.3954,      6.0835,      5.8485,      6.1418,      6.0877,      6.5875,      5.0132,      6.6722,      6.6202,      6.2144,      4.3888,      5.7726,      6.1587,      5.7526,      4.4879,      6.7945,      6.6275,      7.0916,      6.5327,      6.5111,      5.9320,      7.0277,      6.4920,      6.4640,      6.0599,      6.7058,      6.4388,      6.5221,      5.2089,      7.0333,      4.7079,      4.8564,      5.7248,      6.1461,      3.8650,      4.7448,      5.3039,      5.5898,      5.6237,      6.1232,      4.5001,      4.5600,      6.6142,      6.6249,      7.1558,      6.4455,      4.9878,      5.4001,      7.0376,      7.1400,      2.7136,      3.3270,
  LF (log):                   ,      7.8738,      7.6466,      7.0517,      7.0343,      7.7641,      7.3584,      7.5601,      7.9306,      8.1283,      8.0732,      8.1777,      8.1689,      8.3487,      8.3562,      8.7618,      8.2133,      7.6395,      7.8009,      8.4410,      8.3081,      7.3497,      7.1958,      7.3339,      7.3358,      8.1978,      8.1527,      8.2409,      7.9921,      8.1867,      8.2106,      8.3204,      8.2606,      8.6760,      8.5676,      8.2402,      8.0675,      8.2831,      8.2333,      7.9869,      7.9286,      8.0630,      8.4106,      7.9714,      8.3291,      7.9537,      8.6028,      8.3312,      7.9651,      7.9942,      7.7026,      8.2781,      8.1597,      9.0218,      8.7343,      9.1527,      8.7926,      8.3915,      8.2537,      8.1035,      8.4507,      7.6891,      8.1536,      8.2350,      8.2890,      8.4626,      8.1553,      8.3499,      8.4203,      6.0984,      6.8254,      8.3127,      8.1617,      6.4216,      7.1771,      8.0825,      7.8282,      7.8986,      8.0272,      7.7556,      7.5140,      6.3313,      7.4670,      8.3882,      8.0394,      7.8599,      7.6464,      8.4630,      8.2694,      5.9563,      6.5268,
  HF (log):                   ,      6.0121,      5.8602,      5.6946,      5.7698,      6.4686,      6.2864,      6.2836,      6.9044,      6.6835,      6.8197,      7.1283,      7.1042,      7.2385,      7.1982,      7.2387,      6.8181,      6.2799,      6.4292,      7.2194,      7.1638,      7.3184,      7.0081,      6.3046,      6.4569,      6.8156,      6.7812,      7.0248,      6.9240,      6.9253,      6.7737,      7.0126,      7.0348,      6.8420,      6.8435,      6.8869,      6.8788,      6.2681,      6.6575,      6.7475,      6.7390,      7.1719,      7.4859,      7.1852,      7.1732,      6.6704,      7.3116,      7.1908,      6.8441,      7.2511,      6.8078,      7.0172,      7.1326,      7.2603,      7.2818,      6.9961,      6.9866,      6.9503,      6.9720,      7.1939,      7.1599,      6.5949,      6.7297,      6.8292,      7.1112,      7.3690,      7.5678,      8.2220,      7.7583,      5.6241,      6.9042,      6.9555,      6.7525,      5.3342,      6.1375,      7.3802,      7.0913,      6.9996,      6.9708,      6.0074,      6.0747,      5.5879,      6.5390,      6.9941,      6.7335,      6.8294,      6.7650,      6.4318,      6.2780,      6.7461,      6.2745,
 Relative powers              ,
  VLF (%):                    ,      1.5781,      7.0960,     18.8392,     11.0173,      8.8505,     20.2031,      3.3194,      8.3349,      5.4604,     10.0025,      3.7780,     11.1154,     21.3557,     16.3090,      7.4755,     16.4523,     14.1063,     15.6605,      8.5989,     14.5715,      4.8475,     11.5217,      2.7515,     12.6089,      6.1697,     12.4249,      5.6249,     12.4537,      1.3696,      7.7647,      7.8928,     13.0149,     10.4862,      6.9219,      9.8591,     14.4901,      7.2651,     13.3776,     13.6363,     10.8033,      7.1872,      6.8933,      9.4559,     11.7598,      3.9719,     10.2137,     12.0423,     11.5774,      1.8083,      9.3393,      8.5553,      6.2194,      0.9081,     10.4294,      6.6934,     13.5496,     11.1847,     12.0489,      7.5144,     15.8932,     18.4441,     12.9468,      8.3573,     13.5622,      9.0067,     11.1497,      2.2445,     14.1332,     13.2823,      6.2790,      5.6417,      9.6695,      5.4812,      6.0872,      3.9883,      6.7249,      6.8088,      9.9509,      3.1796,      4.0416,     47.3178,     23.5869,     18.9329,     13.7727,      4.0011,      6.9577,     17.5269,     22.1377,      1.2003,      2.2379,
  LF (%):                     ,     85.1704,     79.5626,     64.5339,     69.3648,     71.5348,     59.4125,     75.5827,     67.4605,     76.4889,     69.9926,     71.2630,     66.0792,     59.1475,     63.6709,     75.9431,     66.9372,     68.3438,     67.2581,     70.5112,     64.7664,     48.2693,     48.3379,     71.6323,     61.7064,     74.9859,     69.8234,     72.7820,     65.1396,     76.8326,     74.5099,     72.4604,     67.2261,     77.1796,     78.9740,     71.6186,     65.5313,     81.8039,     71.7632,     66.9700,     68.3742,     65.8135,     66.6458,     62.1971,     67.1039,     75.1720,     70.4108,     66.6490,     66.6711,     66.5365,     64.3420,     71.2384,     69.0447,     84.5625,     72.5676,     83.6270,     74.2403,     71.7624,     68.8290,     65.9100,     65.9451,     61.0606,     70.1380,     73.5709,     66.0559,     68.1518,     57.0867,     51.9070,     56.5742,     53.3521,     44.9813,     75.0437,     72.5710,     70.6683,     69.3003,     64.1969,     63.0648,     66.2299,     66.7969,     82.4483,     77.5275,     35.6585,     54.7457,     64.9285,     67.8032,     70.7164,     65.7682,     72.8997,     68.4899,     30.7301,     54.8922,
  HF (%):                     ,     13.2363,     13.3325,     16.6111,     19.5859,     19.5817,     20.3376,     21.0883,     24.1761,     18.0358,     19.9837,     24.9533,     22.7864,     19.4882,     20.0011,     16.5582,     16.5875,     17.5474,     17.0621,     20.7835,     20.6255,     46.7843,     40.0648,     25.5911,     25.6252,     18.8234,     17.7164,     21.5727,     22.3847,     21.7644,     17.7077,     19.5950,     19.7319,     12.3314,     14.0841,     18.5058,     19.9615,     10.9068,     14.8437,     19.3919,     20.8081,     26.9959,     26.4343,     28.3347,     21.1229,     20.8314,     19.3595,     21.3078,     21.7324,     31.6470,     26.2958,     20.1886,     24.7193,     14.5265,     16.9788,      9.6765,     12.1985,     16.9808,     19.1047,     26.5402,     18.1378,     20.4443,     16.8878,     18.0376,     20.3419,     22.8309,     31.7234,     45.6754,     29.1814,     33.2023,     48.6678,     19.3135,     17.7312,     23.8212,     24.5042,     31.8063,     30.1832,     26.9537,     23.2247,     14.3540,     18.3818,     16.9546,     21.6441,     16.1070,     18.3697,     25.2335,     27.2397,      9.5627,      9.3488,     67.7012,     42.6540,
 Normalized powers            ,
  LF (n.u.):                  ,     86.5360,     85.6396,     79.5136,     77.9532,     78.4807,     74.4546,     78.1777,     73.5945,     80.9068,     77.7718,     74.0610,     74.3426,     75.2088,     76.0785,     82.0789,     80.1185,     79.5679,     79.7468,     77.1448,     75.8136,     50.7284,     54.6325,     73.6590,     70.6095,     79.9164,     79.7297,     77.1199,     74.4059,     77.8995,     80.7824,     78.6697,     77.2846,     86.2209,     84.8470,     79.4519,     76.6359,     88.2126,     82.8460,     77.5441,     76.6556,     70.9100,     71.5800,     68.6926,     76.0469,     78.2813,     78.4204,     75.7739,     75.4005,     67.7618,     70.9700,     77.9032,     73.6236,     85.3375,     81.0173,     89.6260,     85.8762,     80.7996,     78.2582,     71.2652,     78.4064,     74.8697,     80.5691,     80.2802,     76.4202,     74.8977,     64.2505,     53.0988,     65.8860,     61.5238,     47.9949,     79.5306,     80.3394,     74.7664,     73.7922,     66.8636,     67.6116,     71.0688,     74.1784,     85.1559,     80.7928,     67.6861,     71.6444,     80.0923,     78.6330,     73.6638,     70.6864,     88.3921,     87.9629,     31.1034,     56.1488,
  HF (n.u.):                  ,     13.4485,     14.3509,     20.4668,     22.0109,     21.4830,     25.4867,     21.8124,     26.3743,     19.0775,     22.2048,     25.9330,     25.6359,     24.7802,     23.8987,     17.8960,     19.8539,     20.4292,     20.2302,     22.7388,     24.1436,     49.1678,     45.2820,     26.3152,     29.3225,     20.0611,     20.2299,     22.8585,     25.5690,     22.0667,     19.1984,     21.2741,     22.6842,     13.7760,     15.1315,     20.5298,     23.3441,     11.7613,     17.1361,     22.4537,     23.3283,     29.0864,     28.3914,     31.2938,     23.9380,     21.6931,     21.5617,     24.2250,     24.5778,     32.2298,     29.0046,     22.0774,     26.3587,     14.6597,     18.9557,     10.3707,     14.1104,     19.1192,     21.7220,     28.6966,     21.5652,     25.0678,     19.3994,     19.6825,     23.5336,     25.0908,     35.7043,     46.7242,     33.9845,     38.2878,     51.9284,     20.4682,     19.6293,     25.2026,     26.0926,     33.1275,     32.3593,     28.9230,     25.7912,     14.8254,     19.1560,     32.1828,     28.3251,     19.8688,     21.3038,     26.2851,     29.2767,     11.5949,     12.0068,     68.5237,     43.6304,
 Total power (ms^2):          ,   3085.0568,   2631.2187,   1789.5224,   1636.1787,   3291.6013,   2641.5244,   2540.2933,   4122.5266,   4430.7206,   4582.1907,   4996.3083,   5341.1688,   7142.9273,   6685.0239,   8408.5019,   5511.9402,   3041.5778,   3631.8402,   6570.7721,   6263.4300,   3222.9517,   2759.3337,   2137.7559,   2486.2614,   4844.9780,   4973.4498,   5211.2825,   4540.3442,   4676.1059,   4938.6519,   5667.6358,   5754.6007,   7593.5935,   6658.5618,   5292.2771,   4866.5977,   4836.3322,   5245.4109,   4393.2151,   4059.4813,   4823.9484,   6743.8587,   4657.7187,   6173.3310,   3786.2750,   7735.8228,   6228.7993,   4317.8402,   4454.1738,   3441.0718,   5526.3545,   5065.1398,   9793.5721,   8561.1882,  11288.3501,   8870.1181,   6144.7523,   5581.8321,   5016.0185,   7094.1301,   3577.3856,   4955.7253,   5125.0242,   6024.8124,   6946.8587,   6098.9832,   8148.7507,   8022.1713,    834.3785,   2047.4614,   5430.6978,   4828.5301,    870.2842,   1888.9841,   5042.6567,   3980.5367,   4066.9793,   4585.8252,   2831.4744,   2364.9581,   1575.7808,   3195.2623,   6768.6555,   4573.1853,   3664.4558,   3182.5905,   6496.7132,   5698.0861,   1256.6167,   1244.6333,
 LF/HF ratio:                 ,      6.4346,      5.9675,      3.8850,      3.5416,      3.6532,      2.9213,      3.5841,      2.7904,      4.2409,      3.5025,      2.8559,      2.8999,      3.0350,      3.1834,      4.5864,      4.0354,      3.8948,      3.9420,      3.3927,      3.1401,      1.0317,      1.2065,      2.7991,      2.4080,      3.9836,      3.9412,      3.3738,      2.9100,      3.5302,      4.2078,      3.6979,      3.4070,      6.2588,      5.6073,      3.8701,      3.2829,      7.5002,      4.8346,      3.4535,      3.2859,      2.4379,      2.5212,      2.1951,      3.1768,      3.6086,      3.6370,      3.1279,      3.0678,      2.1025,      2.4469,      3.5286,      2.7931,      5.8212,      4.2740,      8.6423,      6.0860,      4.2261,      3.6027,      2.4834,      3.6358,      2.9867,      4.1532,      4.0788,      3.2473,      2.9851,      1.7995,      1.1364,      1.9387,      1.6069,      0.9243,      3.8856,      4.0928,      2.9666,      2.8281,      2.0184,      2.0894,      2.4572,      2.8761,      5.7439,      4.2176,      2.1032,      2.5294,      4.0311,      3.6910,      2.8025,      2.4144,      7.6233,      7.3261,      0.4539,      1.2869,
